
1 2 3 4 5 6 7 8 
1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 0 16 32 
29 38 23 56 31 62 19 52 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 16 32 
29 38 23 56 31 0 19 52 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 16 32 
29 38 23 56 31 19 0 52 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 16 32 
29 38 23 56 31 19 52 0 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 16 0 
29 38 23 56 31 19 52 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 0 16 
29 38 23 56 31 19 52 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 52 16 
29 38 23 56 31 19 0 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 52 16 
29 38 23 56 31 19 32 0 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 52 0 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 49 
20 28 44 63 51 62 0 52 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 0 49 
20 28 44 63 51 62 15 52 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 49 0 
20 28 44 63 51 62 15 52 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 49 52 
20 28 44 63 51 62 15 0 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 49 52 
20 28 44 63 51 62 0 15 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 0 52 
20 28 44 63 51 62 49 15 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 52 0 
20 28 44 63 51 62 49 15 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 52 15 
20 28 44 63 51 62 49 0 
29 38 23 56 31 19 32 16 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 52 15 
20 28 44 63 51 62 49 16 
29 38 23 56 31 19 32 0 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 52 15 
20 28 44 63 51 62 49 16 
29 38 23 56 31 19 0 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 52 15 
20 28 44 63 51 62 0 16 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 0 15 
20 28 44 63 51 62 52 16 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 0 
20 28 44 63 51 62 52 16 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 63 51 62 52 0 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 63 51 62 0 52 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 63 51 0 62 52 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 63 0 51 62 52 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 0 63 51 62 52 
29 38 23 56 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 56 63 51 62 52 
29 38 23 0 31 19 49 32 
33 18 27 17 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 56 63 51 62 52 
29 38 23 17 31 19 49 32 
33 18 27 0 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 56 63 51 62 52 
29 38 23 17 31 19 49 32 
33 18 0 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 44 56 63 51 62 52 
29 38 0 17 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 0 56 63 51 62 52 
29 38 44 17 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 56 0 63 51 62 52 
29 38 44 17 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 56 17 63 51 62 52 
29 38 44 0 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 56 17 63 51 62 52 
29 38 0 44 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 0 17 63 51 62 52 
29 38 56 44 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 17 0 63 51 62 52 
29 38 56 44 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 17 44 63 51 62 52 
29 38 56 0 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 17 44 63 51 62 52 
29 38 0 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 28 17 44 63 51 62 52 
29 0 38 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 0 17 44 63 51 62 52 
29 28 38 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 17 0 44 63 51 62 52 
29 28 38 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 17 38 44 63 51 62 52 
29 28 0 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 17 38 44 63 51 62 52 
29 0 28 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
20 17 38 44 63 51 62 52 
0 29 28 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
0 17 38 44 63 51 62 52 
20 29 28 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 0 38 44 63 51 62 52 
20 29 28 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 29 38 44 63 51 62 52 
20 0 28 56 31 19 49 32 
33 18 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 29 38 44 63 51 62 52 
20 18 28 56 31 19 49 32 
33 0 23 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 29 38 44 63 51 62 52 
20 18 28 56 31 19 49 32 
33 23 0 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 29 38 44 63 51 62 52 
20 18 0 56 31 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 29 0 44 63 51 62 52 
20 18 38 56 31 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 0 29 44 63 51 62 52 
20 18 38 56 31 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 63 51 62 52 
20 0 38 56 31 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 63 51 62 52 
20 38 0 56 31 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 63 51 62 52 
20 38 56 0 31 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 63 51 62 52 
20 38 56 31 0 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 0 51 62 52 
20 38 56 31 63 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 51 0 62 52 
20 38 56 31 63 19 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 51 19 62 52 
20 38 56 31 63 0 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 51 19 62 52 
20 38 56 31 0 63 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 0 19 62 52 
20 38 56 31 51 63 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 19 0 62 52 
20 38 56 31 51 63 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 19 63 62 52 
20 38 56 31 51 0 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 19 63 62 52 
20 38 56 31 0 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 44 19 63 62 52 
20 38 56 0 31 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 0 19 63 62 52 
20 38 56 44 31 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 19 0 63 62 52 
20 38 56 44 31 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 19 31 63 62 52 
20 38 56 44 0 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 19 31 63 62 52 
20 38 56 0 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 29 19 31 63 62 52 
20 38 0 56 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 0 19 31 63 62 52 
20 38 29 56 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 0 31 63 62 52 
20 38 29 56 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
20 38 29 0 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
20 38 0 29 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
20 0 38 29 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
0 20 38 29 44 51 49 32 
33 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 20 38 29 44 51 49 32 
0 23 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 20 38 29 44 51 49 32 
23 0 28 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 20 38 29 44 51 49 32 
23 28 0 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 20 0 29 44 51 49 32 
23 28 38 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 0 20 29 44 51 49 32 
23 28 38 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 28 20 29 44 51 49 32 
23 0 38 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 28 20 29 44 51 49 32 
23 38 0 27 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 28 20 29 44 51 49 32 
23 38 27 0 25 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 28 20 29 44 51 49 32 
23 38 27 25 0 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 31 63 62 52 
33 28 20 29 0 51 49 32 
23 38 27 25 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 56 0 63 62 52 
33 28 20 29 31 51 49 32 
23 38 27 25 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 0 56 63 62 52 
33 28 20 29 31 51 49 32 
23 38 27 25 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 56 63 62 52 
33 28 20 0 31 51 49 32 
23 38 27 25 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 56 63 62 52 
33 28 0 20 31 51 49 32 
23 38 27 25 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 56 63 62 52 
33 28 27 20 31 51 49 32 
23 38 0 25 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 56 63 62 52 
33 28 27 20 31 51 49 32 
23 38 25 0 44 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 56 63 62 52 
33 28 27 20 31 51 49 32 
23 38 25 44 0 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 56 63 62 52 
33 28 27 20 0 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 29 0 63 62 52 
33 28 27 20 56 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 0 29 63 62 52 
33 28 27 20 56 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 29 63 62 52 
33 28 27 0 56 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 29 63 62 52 
33 28 0 27 56 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 29 63 62 52 
33 0 28 27 56 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 29 63 62 52 
0 33 28 27 56 51 49 32 
23 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 29 63 62 52 
23 33 28 27 56 51 49 32 
0 38 25 44 31 40 26 43 
41 35 24 57 37 48 36 39 
55 42 34 22 45 30 46 47 
21 58 59 60 53 61 50 54 

